when,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,dist,cue,cuePos,trialNum,subj,phase,bias,sex,hand,age,acc,err
1504968,Right,5,Right,632,-41,-40,Sound_1,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1514163,Right,3,Right,531,-9,-8,Sound_1,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1522257,Right,4,Right,531,-47,-43,Sound_1,None,y,4,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1547507,Right,1,Right,598,55,51,Sound_1,Incongruent,y,1,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1555869,Left,4,Left,534,-5,-5,Sound_1,None,y,4,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1563431,Right,3,Right,565,-42,-36,None,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1572724,Left,2,Left,665,43,41,Sound_1,None,y,2,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1588547,Right,8,None,1001,-57,-55,None,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,0,1
1597443,Right,5,None,1001,48,46,None,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,0,1
1607370,Left,6,None,1001,-46,-41,None,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,0,1
1618530,Right,6,Right,764,39,33,Sound_1,None,y,6,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1626391,Left,3,Left,599,-4,1,None,Congruent,y,3,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1635787,Left,8,Left,699,-48,-57,None,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1643283,Left,4,Left,734,7,5,None,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1651311,Right,5,Right,632,32,32,Sound_1,Congruent,y,5,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1661505,Right,3,Right,533,-53,-57,Sound_1,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1687125,Left,2,Left,698,33,31,None,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1694354,Left,5,Left,698,-8,-6,Sound_1,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1702016,Left,8,Left,664,34,36,None,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1709344,Left,2,Left,699,-9,-7,None,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1721603,Left,1,Left,599,-58,-50,None,Congruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1729299,Right,5,Right,599,0,-1,None,Congruent,y,5,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1737395,Right,1,Right,497,-37,-40,Sound_1,None,y,1,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1744859,Left,6,Left,864,8,-3,None,Congruent,y,6,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1752719,Left,5,Left,699,32,37,None,None,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1759882,Right,2,Right,665,-9,-2,Sound_1,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1773739,Left,8,Left,564,-31,-34,Sound_1,Incongruent,y,8,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1783334,Left,4,Left,601,-9,-4,None,Incongruent,y,4,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1790929,Right,2,Right,499,34,36,Sound_1,Congruent,y,2,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1800057,Right,3,Right,465,8,3,None,None,y,3,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1808252,Right,5,None,1001,-36,-36,None,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,0,1
1816414,Right,7,Right,631,-9,-7,Sound_1,Congruent,y,7,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1826742,Left,3,Left,599,-56,-51,None,Incongruent,y,3,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1835036,Left,2,Left,532,5,0,Sound_1,Congruent,y,2,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1842565,Right,6,Right,666,32,31,Sound_1,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1858092,Right,3,Right,529,-50,-57,Sound_1,Congruent,y,3,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1867252,Left,5,Left,597,-9,-3,Sound_1,Congruent,y,5,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1874813,Left,1,Left,732,33,33,None,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1885306,Left,5,Left,766,-42,-42,None,Incongruent,n,NA,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1892836,Right,7,Right,565,5,3,None,Incongruent,y,7,1,RT_3-1,experiment,rt,Female,Right,20,1,0
1900564,Left,4,Left,600,-38,-40,None,None,y,4,1,RT_3-1,experiment,rt,Female,Right,20,1,0
17422,Right,5,None,1001,35,30,None,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,0,1
26183,Right,1,Right,599,8,8,None,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
33411,Left,3,Right,666,-35,-33,None,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,0,1
42439,Left,5,Left,631,37,30,Sound_1,None,y,5,1,RT_4-1,practice,rt,Male,Left,21,1,0
54065,Right,1,Right,466,-51,-35,None,Congruent,y,1,1,RT_4-1,practice,rt,Male,Left,21,1,0
61527,Left,7,Left,532,0,0,Sound_1,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
69055,Left,5,Left,500,43,45,Sound_1,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
78549,Left,7,Left,633,-50,-48,None,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
85678,Left,4,Left,633,0,-3,None,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
92807,Right,8,Right,532,41,44,None,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
99836,Right,7,Right,532,1,5,None,Congruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
106864,Left,8,Left,633,55,49,None,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
113960,Right,3,Right,566,1,5,None,None,y,3,1,RT_4-1,practice,rt,Male,Left,21,1,0
121522,Right,3,Right,499,-55,-51,Sound_1,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
131116,Right,2,Left,465,52,52,None,Incongruent,y,2,1,RT_4-1,practice,rt,Male,Left,21,0,1
138378,Left,8,Left,698,0,4,Sound_1,Incongruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
146073,Left,6,Left,464,47,47,Sound_1,Congruent,y,6,1,RT_4-1,practice,rt,Male,Left,21,1,0
155534,Right,5,Right,765,-43,-28,None,Incongruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
166227,Left,5,Left,599,37,33,None,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
177053,Left,2,Left,632,-45,-34,Sound_1,None,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
186614,Right,4,Right,699,41,33,None,Incongruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
196208,Left,4,Left,565,-44,-47,Sound_1,Incongruent,n,NA,1,RT_4-1,practice,rt,Male,Left,21,1,0
205768,Left,2,Left,599,39,45,Sound_1,None,y,2,1,RT_4-1,practice,rt,Male,Left,21,1,0
213397,Right,8,Right,464,1,4,Sound_1,None,y,8,1,RT_4-1,practice,rt,Male,Left,21,1,0
4164,Left,7,Left,565,46,47,None,Congruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
11726,Left,5,Left,466,-1,0,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
19157,Right,2,Right,465,42,45,Sound_1,Congruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
26652,Right,2,Left,533,2,0,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,0,1
33548,Left,2,Left,599,58,51,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
43110,Right,1,Right,532,-48,-45,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
52138,Right,3,Right,565,38,41,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
59200,Left,4,Left,599,4,9,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
66264,Right,7,Left,397,42,43,None,None,y,7,1,RT_4-1,experiment,rt,Male,Left,21,0,1
75457,Right,8,Right,565,-44,-39,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
84518,Right,7,Right,564,42,42,Sound_1,Incongruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
94045,Left,2,Left,569,-38,-38,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
103572,Right,2,Right,499,38,39,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
111101,Right,5,Right,632,3,7,None,Congruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
118729,Left,2,Left,502,42,38,Sound_1,None,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
126258,Right,6,Right,505,4,2,None,None,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
133722,Right,7,Right,530,-49,-49,None,Congruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
141215,Right,5,Right,566,0,5,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
148277,Left,5,Left,531,-40,-38,Sound_1,Incongruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
159438,Left,8,Left,834,34,14,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
169330,Left,4,Left,634,-31,-19,Sound_1,Congruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
179258,Right,3,Right,465,-1,0,None,None,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
186720,Left,5,Left,498,-53,-53,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
194182,Right,8,Right,465,-3,-3,None,Congruent,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
206210,Left,6,Left,565,-33,-23,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
213805,Right,6,Right,630,-2,-2,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
220932,Left,8,Left,565,-35,-21,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
230492,Left,2,Left,501,-4,-4,None,None,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
238021,Left,6,Left,532,-37,-37,None,Incongruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
248814,Right,6,Right,568,35,32,Sound_1,None,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
256309,Left,1,Left,531,0,5,Sound_1,None,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
263838,Left,2,Left,597,-35,-27,Sound_1,Incongruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
271400,Right,1,Right,503,0,-1,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
278895,Left,7,Left,633,35,35,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
287958,Right,6,Right,597,-33,-31,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
297084,Left,2,Left,599,34,34,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
319270,Right,4,Right,598,-1,1,None,Incongruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
329296,Right,1,Right,466,33,40,None,None,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
338790,Right,8,Right,631,-39,-30,Sound_1,Incongruent,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
349017,Right,6,Right,532,33,31,None,Congruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
356780,Left,2,Left,732,3,3,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
364507,Right,2,Right,665,-55,-52,None,None,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
372202,Left,5,Left,501,-3,-3,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
379797,Right,7,Right,634,-47,-44,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
389424,Right,6,Right,632,37,41,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
396520,Left,3,Left,564,1,3,Sound_1,Incongruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
404048,Right,8,Right,601,47,49,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
411144,Left,7,Left,498,3,5,None,Incongruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
418639,Right,8,Right,532,-48,-48,None,None,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
426167,Left,6,Left,667,1,1,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
433329,Right,1,Right,498,-39,-35,Sound_1,None,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
440791,Left,7,Left,699,0,3,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
448486,Right,2,Right,465,-40,-40,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
455914,Left,3,Left,567,-1,-1,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
463445,Right,7,Right,663,46,47,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
471105,Right,3,Left,568,5,8,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,0,1
481833,Right,2,Right,529,-35,-30,Sound_1,Incongruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
491291,Left,1,Left,532,39,39,None,Congruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
498855,Right,5,Right,562,3,0,Sound_1,None,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
508615,Right,3,Right,463,-32,-31,Sound_1,Congruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
516042,Right,8,Right,566,2,2,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
523072,Left,1,Left,631,36,34,Sound_1,Incongruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
531234,Right,2,Right,434,2,2,None,Congruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
543529,Left,6,Left,530,-30,-29,Sound_1,None,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
554854,Right,1,Right,499,32,30,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
562384,Left,7,Left,398,-3,0,Sound_1,None,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
572345,Right,2,Right,567,35,33,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
584105,Left,2,Right,468,4,7,Sound_1,Congruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,0,1
593334,Right,3,Right,532,-32,-32,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
600829,Left,4,Left,366,5,0,Sound_1,None,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
608158,Right,5,Right,571,-32,-31,Sound_1,Incongruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
618288,Right,2,Right,498,35,36,None,Incongruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
625815,Right,4,Right,569,1,3,Sound_1,Congruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
633378,Left,5,Left,534,48,43,None,Incongruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
641607,Left,5,Left,533,7,5,None,None,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
650602,Right,5,Right,732,-31,-31,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
660396,Left,6,Right,599,37,35,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,0,1
667827,Right,3,Right,698,5,8,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
674988,Right,7,Right,564,-31,-30,Sound_1,None,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
682584,Left,6,Left,398,9,4,Sound_1,Incongruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
690015,Left,3,Left,564,41,39,None,None,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
700307,Left,1,Left,668,-30,-30,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
709436,Left,1,Left,570,39,45,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
717031,Left,8,Left,566,0,4,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
726759,Left,4,Left,532,33,33,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
734288,Left,7,Left,567,3,10,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
741351,Left,5,Left,633,38,36,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
750947,Left,2,Left,564,-34,-26,None,Congruent,y,2,1,RT_4-1,experiment,rt,Male,Left,21,1,0
758441,Left,8,Left,566,-1,1,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
765503,Right,5,Left,366,37,37,None,Incongruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,0,1
784892,Right,6,Right,499,4,6,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
792422,Left,4,Left,499,57,57,None,Congruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
803416,Right,1,Right,565,-32,-34,None,Congruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
810944,Left,1,Left,666,1,5,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
818110,Right,2,Left,663,-39,-35,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,0,1
828702,Left,6,Left,532,44,40,None,None,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
840463,Left,3,Left,398,-39,-36,Sound_1,None,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
847826,Right,7,Right,665,3,2,None,Incongruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
855490,Left,4,Left,731,34,30,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
863917,Left,8,Left,501,6,6,None,None,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
871413,Left,3,Left,668,38,40,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
879109,Left,4,Left,534,5,5,None,Incongruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
886639,Right,4,Right,566,33,31,None,None,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
897232,Right,4,Right,635,-32,-29,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
907060,Right,7,Right,732,34,33,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
925017,Right,3,Right,799,-30,-25,None,Incongruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
935112,Right,8,Right,530,31,30,Sound_1,Congruent,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
942640,Left,3,Left,666,0,5,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
951269,Right,4,Right,566,-44,-46,None,Congruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
960799,Right,1,Right,496,35,29,Sound_1,Incongruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
968327,Right,4,Right,600,5,7,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
975422,Right,5,Right,533,31,30,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
982885,Right,5,Right,734,1,4,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
990583,Right,4,Right,533,34,34,Sound_1,Incongruent,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1004240,Left,3,Left,733,-29,-18,None,Incongruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1014768,Right,6,Right,632,32,30,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1024329,Left,4,Left,432,-36,-37,None,None,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1034357,Right,3,Right,365,38,39,Sound_1,None,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1041753,Right,6,Right,502,-1,1,Sound_1,Incongruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1049250,Left,3,Left,465,33,31,Sound_1,Congruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1056746,Left,8,Left,534,-1,2,Sound_1,Congruent,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1064276,Left,4,Left,565,-32,-33,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1074472,Left,3,Left,634,40,40,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1083567,Left,1,Left,466,-37,-35,None,None,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1090997,Left,3,Left,499,0,0,None,Congruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1100125,Right,4,Right,466,35,35,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1107588,Right,4,Right,536,3,9,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1115116,Left,7,Left,466,-34,-35,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1122113,Right,1,Right,603,-1,1,None,Incongruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1131175,Left,5,Left,533,-41,-39,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1138205,Left,6,Left,466,-1,-1,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1145669,Right,4,Right,334,-43,-42,Sound_1,None,y,4,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1154997,Left,8,Left,532,43,43,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1164493,Right,6,Right,731,-43,-22,None,Incongruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1176819,Left,1,Left,605,34,33,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1183948,Right,8,Right,499,7,6,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1196108,Right,6,Left,431,-47,-43,Sound_1,Congruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,0,1
1210068,Right,8,Right,469,37,35,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1220296,Right,3,Right,566,-37,-39,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1229328,Left,8,Left,529,34,37,Sound_1,None,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1238888,Left,1,Left,497,-34,-34,Sound_1,Congruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1252846,Left,7,Left,532,31,33,Sound_1,Incongruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1263340,Right,6,Right,633,-56,-54,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1270936,Left,1,Left,501,2,2,None,Incongruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1278400,Right,4,Right,698,-42,-35,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1286062,Left,4,Left,536,3,3,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1293593,Right,4,Right,699,40,40,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1300788,Right,3,Left,434,8,4,Sound_1,Incongruent,y,3,1,RT_4-1,experiment,rt,Male,Left,21,0,1
1308352,Right,8,Right,499,-32,-34,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1319247,Left,7,Left,533,36,39,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1328711,Left,2,Left,797,-31,-23,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1339039,Right,8,Right,597,42,36,None,Incongruent,y,8,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1346635,Right,7,Right,597,0,5,Sound_1,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1354230,Right,5,Right,532,-31,-24,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1362294,Right,1,Right,731,-1,-4,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1369489,Left,5,Left,498,39,38,Sound_1,None,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1376951,Right,7,Right,499,3,5,Sound_1,Congruent,y,7,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1384448,Left,3,Left,565,-39,-33,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1391977,Left,1,Left,566,-2,-1,Sound_1,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1399540,Left,7,Left,533,-41,-40,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1407070,Right,1,Right,497,-3,-6,Sound_1,Congruent,y,1,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1414567,Left,6,Left,597,38,35,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1424859,Right,1,Right,700,-37,-31,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1432521,Right,7,Right,567,-1,-1,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1439551,Right,5,Right,533,47,44,Sound_1,Congruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1451845,Left,6,Left,639,-35,-23,None,None,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1462705,Left,2,Left,633,-1,3,None,Congruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1469835,Left,1,Left,835,-51,-51,Sound_1,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1477633,Left,5,Left,529,6,0,Sound_1,Congruent,y,5,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1486393,Left,8,Left,666,-33,-34,None,Incongruent,n,NA,1,RT_4-1,experiment,rt,Male,Left,21,1,0
1501985,Left,6,Left,503,40,39,Sound_1,Congruent,y,6,1,RT_4-1,experiment,rt,Male,Left,21,1,0
