,subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err,rt_mean,rt_clean
1412,RT_1-1,Left,3,Left,632,-32,-33,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,632.0
1413,RT_1-1,Left,1,None,1001,42,43,None,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1414,RT_1-1,Right,1,Right,464,-5,-2,Sound_1,Congruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,464.0
1415,RT_1-1,Left,6,Left,636,56,53,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,636.0
1416,RT_1-1,Right,5,Right,634,-36,-28,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,634.0
1417,RT_1-1,Left,8,Left,665,4,2,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,665.0
1418,RT_1-1,Left,2,Left,699,-39,-38,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,699.0
1419,RT_1-1,Left,8,Left,698,2,3,Sound_1,Congruent,y,8.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,698.0
1420,RT_1-1,Right,5,Right,434,-39,-37,None,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,434.0
1421,RT_1-1,Left,3,Left,598,36,34,None,None,y,3.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,598.0
1422,RT_1-1,Right,4,Right,498,-2,-2,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,498.0
1423,RT_1-1,Right,8,Right,698,-39,-40,None,None,y,8.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,698.0
1424,RT_1-1,Left,4,Left,899,31,31,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,899.0
1425,RT_1-1,Left,3,Left,734,-44,-44,None,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,734.0
1426,RT_1-1,Right,4,Right,597,30,35,Sound_1,Incongruent,y,4.0,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,597.0
1427,RT_1-1,Left,7,Left,497,-43,-42,Sound_1,Congruent,y,7.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,497.0
1428,RT_1-1,Left,5,Left,798,0,4,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,798.0
1429,RT_1-1,Right,2,Right,730,30,44,Sound_1,Congruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,730.0
1430,RT_1-1,Right,4,None,1001,-55,-54,None,None,n,,1,experiment,rt,Female,Right,20,0,1,583.9636363636364,583.9636363636364
1431,RT_1-1,Left,1,Left,665,31,32,None,Congruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,665.0
1432,RT_1-1,Left,2,Left,633,0,0,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,633.0
1433,RT_1-1,Right,1,Right,697,47,46,Sound_1,Incongruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,697.0
1434,RT_1-1,Left,1,Left,531,-11,-11,Sound_1,None,y,1.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,531.0
1435,RT_1-1,Right,6,Right,597,40,29,Sound_1,None,y,6.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,597.0
1436,RT_1-1,Right,5,Right,531,1,4,Sound_1,None,y,5.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,531.0
1437,RT_1-1,Left,4,Left,598,-36,-35,Sound_1,Congruent,y,4.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,598.0
1438,RT_1-1,Left,4,Left,563,4,1,Sound_1,None,y,4.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,563.0
1439,RT_1-1,Right,6,Right,566,51,47,None,Congruent,y,6.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,566.0
1440,RT_1-1,Left,7,Left,398,0,1,Sound_1,None,y,7.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,398.0
1441,RT_1-1,Left,3,Left,730,56,47,None,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,730.0
1442,RT_1-1,Left,4,Left,598,3,4,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,598.0
1443,RT_1-1,Left,8,Left,733,-35,-37,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,733.0
1444,RT_1-1,Right,4,Right,531,31,29,None,None,y,4.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,531.0
1445,RT_1-1,Right,1,Right,398,-41,-40,Sound_1,None,y,1.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,398.0
1446,RT_1-1,Right,2,Right,532,-2,-1,None,Congruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,532.0
1447,RT_1-1,Left,3,Left,564,-42,-46,Sound_1,None,y,3.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,564.0
1448,RT_1-1,Right,4,Right,565,31,30,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,565.0
1449,RT_1-1,Right,2,Right,432,-50,-49,None,None,y,2.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,432.0
1450,RT_1-1,Left,3,Left,561,42,27,Sound_1,Congruent,y,3.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,561.0
1451,RT_1-1,Right,6,Right,529,6,8,None,None,y,6.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,529.0
1452,RT_1-1,Right,1,Right,598,40,32,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,598.0
1453,RT_1-1,Left,2,Left,734,-34,-36,None,Congruent,y,2.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,734.0
1454,RT_1-1,Right,3,Right,365,31,32,Sound_1,None,y,3.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,365.0
1455,RT_1-1,Left,4,Left,466,-45,-45,None,None,y,4.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,466.0
1456,RT_1-1,Right,7,Right,563,4,2,Sound_1,Congruent,y,7.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,563.0
1457,RT_1-1,Left,6,Left,465,-42,-41,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,465.0
1458,RT_1-1,Left,5,Left,599,36,37,None,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,599.0
1459,RT_1-1,Left,1,Left,732,-2,0,None,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,732.0
1460,RT_1-1,Left,4,Left,732,45,44,Sound_1,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,732.0
1461,RT_1-1,Right,4,Left,599,-41,-46,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,599.0
1462,RT_1-1,Left,5,Left,633,37,43,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,633.0
1463,RT_1-1,Right,3,Right,633,-44,-28,None,Incongruent,y,3.0,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,633.0
1464,RT_1-1,Left,7,Left,565,3,5,None,None,n,,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,565.0
1465,RT_1-1,Left,5,Left,532,48,46,None,Incongruent,y,5.0,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,532.0
1466,RT_1-1,Right,8,Right,630,-11,-8,Sound_1,None,y,8.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,630.0
1467,RT_1-1,Right,2,Right,634,-38,-37,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,634.0
1468,RT_1-1,Right,1,Right,732,35,36,None,Incongruent,n,,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,732.0
1469,RT_1-1,Right,7,Right,531,-40,-39,Sound_1,None,y,7.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,531.0
1470,RT_1-1,Right,7,Right,468,40,36,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,468.0
1471,RT_1-1,Left,1,Left,566,-43,-45,Sound_1,Congruent,y,1.0,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,566.0
1472,RT_1-1,Right,6,Right,501,3,2,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,501.0
1473,RT_1-1,Left,8,Right,434,49,42,None,Incongruent,y,8.0,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,434.0
1474,RT_1-1,Left,1,Left,601,-51,-52,None,None,y,1.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,601.0
1475,RT_1-1,Left,1,Left,732,-1,-1,Sound_1,Congruent,n,,1,experiment,rt,Female,Right,20,1,0,596.6181818181818,732.0
1476,RT_1-1,Left,6,Left,498,41,44,None,None,y,6.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,498.0
1477,RT_1-1,Left,7,Right,933,-55,-56,None,Congruent,n,,1,experiment,rt,Female,Right,20,0,1,596.6181818181818,933.0
1478,RT_1-1,Right,3,Left,935,5,5,None,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,935.0
1479,RT_1-1,Right,5,None,1001,55,54,Sound_1,None,n,,1,experiment,rt,Female,Right,20,0,1,583.9636363636364,583.9636363636364
1480,RT_1-1,Left,8,None,1001,-47,-44,Sound_1,Incongruent,y,8.0,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1481,RT_1-1,Right,8,None,1001,36,39,Sound_1,Congruent,y,8.0,1,experiment,rt,Female,Right,20,0,1,596.6181818181818,596.6181818181818
1482,RT_1-1,Left,6,Left,498,-36,-39,Sound_1,None,y,6.0,1,experiment,rt,Female,Right,20,1,0,583.9636363636364,498.0
1483,RT_1-1,Right,8,None,1001,1,3,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1484,RT_1-1,Right,7,None,1001,49,34,None,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1485,RT_1-1,Left,5,None,1001,-40,-42,None,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1486,RT_1-1,Right,4,None,1001,3,2,None,Congruent,n,,1,experiment,rt,Female,Right,20,0,1,596.6181818181818,596.6181818181818
1487,RT_1-1,Left,4,Left,831,45,42,Sound_1,Incongruent,y,4.0,1,experiment,rt,Female,Right,20,1,0,648.3191489361702,831.0
1488,RT_1-1,Right,5,None,1001,-6,-3,Sound_1,Incongruent,n,,1,experiment,rt,Female,Right,20,0,1,648.3191489361702,648.3191489361702
1513,ACC_8-1,Right,8,None,1001,-3,7,Sound_1,None,y,8.0,1,experiment,acc,Female,Right,20,0,1,675.3220338983051,675.3220338983051
1514,ACC_8-1,Right,7,Right,698,-41,-38,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,698.0
1515,ACC_8-1,Right,6,Right,632,0,-1,None,None,y,6.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,632.0
1516,ACC_8-1,Left,1,Left,799,39,44,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,799.0
1517,ACC_8-1,Left,7,Left,632,2,-4,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,632.0
1518,ACC_8-1,Right,8,Right,533,42,44,Sound_1,Congruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,533.0
1519,ACC_8-1,Right,2,Right,932,6,-2,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,932.0
1520,ACC_8-1,Right,6,Right,665,-40,-39,None,Incongruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,665.0
1521,ACC_8-1,Left,3,Left,730,-2,-4,Sound_1,Incongruent,y,3.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,730.0
1522,ACC_8-1,Right,6,Right,497,-48,-45,Sound_1,Congruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,497.0
1523,ACC_8-1,Left,4,Left,797,58,56,Sound_1,Incongruent,y,4.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,797.0
1524,ACC_8-1,Left,1,Left,632,-5,-7,None,Incongruent,y,1.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,632.0
1525,ACC_8-1,Left,6,Left,799,-35,-45,None,Incongruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,799.0
1526,ACC_8-1,Right,8,Right,834,-1,-2,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,834.0
1527,ACC_8-1,Left,7,Left,598,38,38,Sound_1,Incongruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,598.0
1528,ACC_8-1,Right,2,Right,765,0,0,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,765.0
1529,ACC_8-1,Right,8,Right,764,-48,-50,Sound_1,Incongruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,764.0
1530,ACC_8-1,Right,6,Right,699,-3,-4,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,699.0
1531,ACC_8-1,Right,6,Right,767,39,38,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,767.0
1532,ACC_8-1,Left,1,Left,698,-2,-2,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,698.0
1533,ACC_8-1,Right,5,Right,798,-41,-43,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,798.0
1534,ACC_8-1,Left,4,None,1001,56,5,Sound_1,None,n,,1,experiment,acc,Female,Right,20,0,1,675.3220338983051,675.3220338983051
1535,ACC_8-1,Right,8,Right,766,-2,-3,None,Congruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,766.0
1536,ACC_8-1,Left,3,None,1001,-53,-49,Sound_1,None,y,3.0,1,experiment,acc,Female,Right,20,0,1,675.3220338983051,675.3220338983051
1537,ACC_8-1,Right,5,Right,832,-2,0,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,832.0
1538,ACC_8-1,Right,2,Right,964,-37,-32,Sound_1,Incongruent,y,2.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,964.0
1539,ACC_8-1,Left,5,Left,766,37,37,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,766.0
1540,ACC_8-1,Left,4,None,1001,4,-4,None,None,n,,1,experiment,acc,Female,Right,20,0,1,675.3220338983051,675.3220338983051
1541,ACC_8-1,Left,4,None,1001,-59,-60,None,Congruent,n,,1,experiment,acc,Female,Right,20,0,1,640.3278688524589,640.3278688524589
1542,ACC_8-1,Right,1,Right,699,51,43,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,699.0
1543,ACC_8-1,Left,7,Left,536,-42,-42,None,None,y,7.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,536.0
1544,ACC_8-1,Right,3,Right,532,45,41,None,Congruent,y,3.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,532.0
1545,ACC_8-1,Left,8,Left,835,-11,-10,Sound_1,Congruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,835.0
1546,ACC_8-1,Left,7,Left,567,32,29,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,567.0
1547,ACC_8-1,Left,4,Left,631,-39,-40,None,None,y,4.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,631.0
1548,ACC_8-1,Left,4,None,1001,41,29,None,Incongruent,n,,1,experiment,acc,Female,Right,20,0,1,702.7457627118646,702.7457627118646
1549,ACC_8-1,Left,5,Right,599,-1,0,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,0,1,702.7457627118644,599.0
1550,ACC_8-1,Right,7,Right,431,-43,-44,Sound_1,None,y,7.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,431.0
1551,ACC_8-1,Left,1,Left,667,36,32,Sound_1,Incongruent,y,1.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,667.0
1552,ACC_8-1,Right,4,Right,566,-54,-52,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,566.0
1553,ACC_8-1,Left,5,Left,566,51,45,None,Incongruent,y,5.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,566.0
1554,ACC_8-1,Left,6,Left,631,-8,0,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,631.0
1555,ACC_8-1,Left,3,None,1001,36,48,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,0,1,702.7457627118646,702.7457627118646
1556,ACC_8-1,Right,2,Right,600,2,-1,Sound_1,None,y,2.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,600.0
1557,ACC_8-1,Right,1,Right,699,-54,-49,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,699.0
1558,ACC_8-1,Left,4,Left,565,0,0,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,565.0
1559,ACC_8-1,Right,4,Right,765,40,36,None,None,y,4.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,765.0
1560,ACC_8-1,Left,4,Left,732,-50,-62,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,732.0
1561,ACC_8-1,Left,5,Left,699,-2,-1,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,699.0
1562,ACC_8-1,Left,6,Left,631,-42,-41,Sound_1,None,y,6.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,631.0
1563,ACC_8-1,Left,4,Left,666,-2,0,None,Incongruent,y,4.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,666.0
1564,ACC_8-1,Left,2,Left,733,-43,-41,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,733.0
1565,ACC_8-1,Right,8,Right,732,50,44,None,Incongruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,732.0
1566,ACC_8-1,Left,6,Left,598,-5,-4,None,Congruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,598.0
1567,ACC_8-1,Right,8,Right,531,36,37,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,531.0
1568,ACC_8-1,Left,7,Left,699,-1,-2,None,Incongruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,699.0
1569,ACC_8-1,Left,1,Left,665,-34,-34,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,665.0
1570,ACC_8-1,Left,8,Left,567,-2,-2,None,None,y,8.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,567.0
1571,ACC_8-1,Left,8,Left,601,38,31,None,Incongruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,601.0
1572,ACC_8-1,Right,5,Right,532,0,-2,Sound_1,None,y,5.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,532.0
1573,ACC_8-1,Right,6,Right,665,38,31,None,Congruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,665.0
1574,ACC_8-1,Left,6,Left,665,-1,-2,Sound_1,Incongruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,665.0
1575,ACC_8-1,Left,5,Left,731,-48,-40,None,Congruent,y,5.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,731.0
1576,ACC_8-1,Right,3,Right,733,1,-1,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,733.0
1577,ACC_8-1,Left,3,Left,733,-37,-36,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,733.0
1578,ACC_8-1,Right,7,Right,698,43,38,Sound_1,Incongruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,698.0
1579,ACC_8-1,Right,7,Right,732,-3,-3,None,Incongruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,732.0
1580,ACC_8-1,Right,4,Right,834,33,33,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,834.0
1581,ACC_8-1,Right,4,Right,898,-3,-4,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,898.0
1582,ACC_8-1,Left,4,Left,800,33,34,None,Congruent,y,4.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,800.0
1583,ACC_8-1,Right,1,Right,565,-3,-1,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,565.0
1584,ACC_8-1,Left,6,Left,799,37,34,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,799.0
1585,ACC_8-1,Right,7,Right,498,-1,0,Sound_1,Congruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,498.0
1586,ACC_8-1,Right,1,Right,531,43,25,Sound_1,Incongruent,y,1.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,531.0
1587,ACC_8-1,Right,7,Right,698,-43,-41,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,698.0
1588,ACC_8-1,Right,6,Right,664,0,-2,Sound_1,Incongruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,664.0
1589,ACC_8-1,Right,7,Right,733,39,36,None,None,y,7.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,733.0
1590,ACC_8-1,Left,8,Left,765,-32,-31,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,765.0
1591,ACC_8-1,Left,4,Left,631,0,1,Sound_1,None,y,4.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,631.0
1592,ACC_8-1,Right,1,Right,601,46,36,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,601.0
1593,ACC_8-1,Right,6,Right,900,-42,-42,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,900.0
1594,ACC_8-1,Right,4,Right,632,-7,-5,None,Incongruent,y,4.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,632.0
1595,ACC_8-1,Right,3,Right,632,39,34,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,632.0
1596,ACC_8-1,Right,3,Right,697,-3,-3,Sound_1,Incongruent,y,3.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,697.0
1597,ACC_8-1,Left,6,Left,564,30,32,Sound_1,Congruent,y,6.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,564.0
1598,ACC_8-1,Left,8,Left,699,-42,-39,None,Congruent,y,8.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,699.0
1599,ACC_8-1,Left,8,Left,865,42,43,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,865.0
1600,ACC_8-1,Left,2,Left,765,-1,-1,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,765.0
1601,ACC_8-1,Left,8,Left,633,47,45,Sound_1,None,y,8.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,633.0
1602,ACC_8-1,Left,3,Left,865,-48,-41,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,865.0
1603,ACC_8-1,Right,8,None,1001,39,38,None,Congruent,n,,1,experiment,acc,Female,Right,20,0,1,640.3278688524589,640.3278688524589
1604,ACC_8-1,Left,2,Left,900,-53,-49,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,900.0
1605,ACC_8-1,Right,5,Right,564,57,47,Sound_1,Congruent,y,5.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,564.0
1606,ACC_8-1,Left,7,Left,598,-46,-52,Sound_1,Congruent,y,7.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,598.0
1607,ACC_8-1,Right,1,Right,766,0,0,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,766.0
1608,ACC_8-1,Left,1,Left,635,48,36,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,635.0
1609,ACC_8-1,Right,7,Right,699,0,0,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,699.0
1610,ACC_8-1,Right,7,Right,533,40,39,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,533.0
1611,ACC_8-1,Right,3,Right,534,-2,1,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,534.0
1612,ACC_8-1,Left,6,Left,765,39,38,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,765.0
1613,ACC_8-1,Left,6,Left,898,-59,-55,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,898.0
1614,ACC_8-1,Left,8,Left,733,1,0,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,733.0
1615,ACC_8-1,Right,4,Right,732,40,39,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,732.0
1616,ACC_8-1,Right,3,Right,799,-51,-46,None,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,799.0
1617,ACC_8-1,Left,6,Left,832,47,43,None,None,y,6.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,832.0
1618,ACC_8-1,Left,1,Left,632,-52,-55,Sound_1,Congruent,y,1.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,632.0
1619,ACC_8-1,Right,6,Right,633,-1,0,None,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,633.0
1620,ACC_8-1,Right,3,Right,699,-37,-30,Sound_1,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,699.0
1621,ACC_8-1,Left,1,Left,834,-1,-1,None,None,n,,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,834.0
1622,ACC_8-1,Left,3,Left,700,-43,-49,None,Incongruent,y,3.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,700.0
1623,ACC_8-1,Left,8,Left,766,45,37,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,766.0
1624,ACC_8-1,Right,4,Right,465,-41,-40,None,Congruent,y,4.0,1,experiment,acc,Female,Right,20,1,0,640.327868852459,465.0
1625,ACC_8-1,Left,2,Left,598,42,41,None,Incongruent,y,2.0,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,598.0
1626,ACC_8-1,Left,8,None,1001,-49,-46,None,Incongruent,n,,1,experiment,acc,Female,Right,20,0,1,702.7457627118646,702.7457627118646
1627,ACC_8-1,Left,5,Left,800,54,50,Sound_1,Congruent,n,,1,experiment,acc,Female,Right,20,1,0,640.327868852459,800.0
1628,ACC_8-1,Right,1,Right,465,-46,-51,Sound_1,None,y,1.0,1,experiment,acc,Female,Right,20,1,0,675.3220338983051,465.0
1629,ACC_8-1,Right,5,Right,831,-4,-4,Sound_1,Incongruent,n,,1,experiment,acc,Female,Right,20,1,0,702.7457627118644,831.0
