subj,stimType,stimPos,resp,rt,initWheelPos,finalWheelPos,tone,flanker,cue,cuePos,trialNum,phase,bias,sex,hand,age,acc,err
RT_6-1,Right,8,Right,632,-7,0,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,466,-33,-28,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,566,2,-2,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,365,-47,-46,Sound_1,None,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,836,43,42,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,607,-2,3,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Right,599,-57,-56,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Left,5,Right,532,3,1,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,4,Right,802,30,38,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,599,-1,-1,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,733,-33,-32,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,473,44,42,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,565,-56,-29,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,466,0,-1,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,399,32,33,None,None,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,664,0,0,None,Incongruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,532,-36,-34,None,Incongruent,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,699,35,27,None,Incongruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,534,-40,-38,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,562,35,32,None,Incongruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,499,-39,-40,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Left,497,37,32,Sound_1,Incongruent,y,4,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,7,Right,533,-42,-38,None,Congruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,566,35,30,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,597,-1,-5,Sound_1,Incongruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,799,44,42,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,468,-37,-32,None,None,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,664,0,-1,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,334,-31,-33,None,None,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,399,31,32,None,Incongruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,566,-2,-4,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,600,-34,-32,None,Congruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,532,-1,-3,None,None,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,664,-34,-31,Sound_1,Incongruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,532,-1,0,None,Incongruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Left,599,-33,-39,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,5,Right,498,1,1,None,Congruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,467,35,32,None,Incongruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,632,0,-1,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,705,42,40,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,531,-30,-36,Sound_1,None,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,566,51,53,None,Incongruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,665,-39,-33,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,498,44,37,None,None,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,433,-35,-31,Sound_1,Incongruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,533,2,-1,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,466,43,43,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,365,-52,-50,Sound_1,Incongruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,666,42,55,None,Congruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,402,-45,-42,None,None,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,633,39,38,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Left,531,0,0,Sound_1,Incongruent,y,3,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Left,1,Left,698,31,42,Sound_1,Incongruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,498,-39,-42,Sound_1,None,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,666,38,36,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,531,1,4,Sound_1,None,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,634,-52,-57,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,800,6,8,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,499,-31,-31,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,531,3,4,Sound_1,None,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,698,45,45,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,501,-2,0,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,498,33,33,Sound_1,None,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,666,-36,-32,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,365,41,39,Sound_1,Congruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,865,-38,-37,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,463,41,47,Sound_1,None,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,599,0,2,None,Incongruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,467,36,46,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,671,-35,-46,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,364,50,41,Sound_1,Incongruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,665,-4,-7,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,665,48,46,Sound_1,Incongruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,465,-37,-35,None,None,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,463,4,2,Sound_1,Congruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,699,54,63,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,599,-2,-1,None,Congruent,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,566,-41,-41,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,531,48,46,Sound_1,None,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,666,-50,-51,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,433,52,59,None,None,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,498,-8,-4,Sound_1,Congruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,465,37,36,None,Congruent,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,465,-3,0,Sound_1,Congruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,498,54,52,Sound_1,Congruent,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,499,-49,-52,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,699,0,0,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,500,56,57,Sound_1,Congruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,465,-51,-31,Sound_1,Congruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,499,51,54,None,Congruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,866,-4,-6,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,498,-39,-40,Sound_1,Congruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,467,4,1,None,None,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,596,-46,-15,Sound_1,Incongruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,499,46,51,Sound_1,Congruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,366,-38,-33,None,Congruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Right,500,7,8,Sound_1,Incongruent,y,3,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,5,Right,833,-42,-37,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,499,38,36,None,None,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,566,-3,-2,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,636,37,38,None,Incongruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,532,-47,-42,Sound_1,Congruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,538,40,38,Sound_1,None,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,732,-34,-33,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,631,44,42,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Left,498,-35,-42,None,Incongruent,y,3,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Left,7,Left,666,3,0,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,698,-43,-31,Sound_1,Incongruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,665,38,31,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,736,-1,-1,None,Congruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,598,58,59,Sound_1,Incongruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,599,-34,-43,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,565,5,3,Sound_1,Incongruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,732,-36,-36,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,798,5,3,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,533,47,51,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,733,-42,-37,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,500,5,7,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,504,33,31,None,Congruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,465,1,0,Sound_1,None,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,500,-36,-30,None,None,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,933,0,-1,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,568,30,23,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,698,-37,-36,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,532,45,43,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,832,-2,-2,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,466,-39,-38,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,498,38,36,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,465,-55,-56,None,Congruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Right,532,1,0,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Left,7,Left,633,52,56,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,499,-45,-43,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Left,564,-1,-1,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,3,Right,531,-42,-40,Sound_1,Congruent,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,4,Left,600,46,50,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,632,-1,0,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,499,-34,-33,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,464,7,2,Sound_1,None,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,566,-36,-36,None,Incongruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,499,48,57,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,564,-42,-41,Sound_1,Incongruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,533,1,0,None,Congruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,666,59,13,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,466,-1,-1,Sound_1,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,433,-39,-40,None,Incongruent,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,665,58,59,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,464,-1,-3,Sound_1,Congruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,500,50,48,None,Congruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,7,Left,498,-39,-38,Sound_1,Congruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,566,7,1,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,699,46,48,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,432,0,-1,None,None,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Left,665,-33,-36,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,598,1,0,None,Incongruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,499,-32,-31,None,None,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,530,52,56,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,665,-34,-44,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,632,4,0,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,Right,399,40,41,Sound_1,None,y,3,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,532,-42,-37,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,632,36,36,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,5,Right,599,-2,-4,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,766,52,55,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,4,Right,597,-34,-29,None,Congruent,y,4,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,533,46,33,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,403,-2,-2,Sound_1,None,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,398,37,37,Sound_1,Congruent,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,930,-1,-3,Sound_1,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,599,-36,-32,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,6,Right,535,5,2,None,None,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,368,37,36,Sound_1,Incongruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,631,-1,0,None,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,2,Left,735,37,37,None,None,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,1,Left,599,-1,0,None,Incongruent,y,1,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,765,-32,-31,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,7,Right,532,0,-1,Sound_1,Congruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,5,Left,466,-35,-34,None,Congruent,y,5,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,567,0,1,None,None,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,3,Right,332,-34,-33,Sound_1,None,y,3,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Right,7,Right,666,-1,0,None,Incongruent,y,7,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,8,Left,532,35,32,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,8,Right,436,-7,-6,None,Congruent,y,8,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,1,Right,532,34,36,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,831,0,3,Sound_1,None,y,2,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Left,6,Left,467,30,31,None,None,y,6,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,2,Right,466,-38,-39,Sound_1,Congruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_6-1,Right,3,None,1001,4,6,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,0,1
RT_6-1,Left,4,Left,667,37,36,None,Incongruent,n,NA,1,experiment,rt,Other,Right,20,1,0
RT_5-1,Right,1,None,1001,-41,-42,None,Congruent,y,1,1,practice,rt,Female,Right,21,0,1
RT_5-1,Left,2,Left,867,58,21,Sound_1,None,y,2,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,2,Right,499,-47,-45,Sound_1,None,n,NA,1,practice,rt,Female,Right,21,0,1
RT_5-1,Left,8,None,1001,6,6,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,21,0,1
RT_5-1,Right,5,Right,999,54,52,None,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,5,None,1001,-47,-46,None,Incongruent,n,NA,1,practice,rt,Female,Right,21,0,1
RT_5-1,Left,4,Left,833,8,0,None,None,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,2,None,1001,47,45,None,Incongruent,y,2,1,practice,rt,Female,Right,21,0,1
RT_5-1,Right,8,Left,298,1,0,Sound_1,None,y,8,1,practice,rt,Female,Right,21,0,1
RT_5-1,Right,4,None,1001,39,37,None,Incongruent,n,NA,1,practice,rt,Female,Right,21,0,1
RT_5-1,Left,7,Left,632,5,3,Sound_1,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,832,-36,-33,None,None,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,5,Left,800,48,47,None,None,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,1,Right,699,-11,-5,None,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,5,Left,637,50,45,Sound_1,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,3,Right,632,-7,-6,None,None,y,3,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,5,Left,498,44,31,Sound_1,None,y,5,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,3,Right,464,-34,-30,Sound_1,None,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,8,Right,865,55,51,None,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,7,Right,833,-1,2,None,Congruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,4,Left,666,-51,-49,Sound_1,Incongruent,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,6,Left,831,43,54,Sound_1,Congruent,y,6,1,practice,rt,Female,Right,21,1,0
RT_5-1,Left,7,None,1001,-35,-33,None,Congruent,n,NA,1,practice,rt,Female,Right,21,0,1
RT_5-1,Left,8,Left,768,54,53,None,None,n,NA,1,practice,rt,Female,Right,21,1,0
RT_5-1,Right,1,Right,932,0,3,None,Congruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,8,Left,332,45,42,None,Incongruent,y,8,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,8,Left,664,-2,-5,None,None,y,8,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,1,Right,666,-43,-49,None,Congruent,y,1,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,565,0,1,Sound_1,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,4,Left,764,34,30,Sound_1,Incongruent,y,4,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,3,Right,632,-31,-31,None,Incongruent,y,3,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,7,Right,633,1,0,Sound_1,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,6,Left,430,35,34,None,None,y,6,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,4,Left,931,-41,-40,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,7,Left,666,3,1,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,8,Right,832,-37,-49,None,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,5,Left,697,38,36,None,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,2,Left,497,-2,-2,Sound_1,Congruent,y,2,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,8,Left,833,-31,-32,None,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,8,Right,602,44,41,Sound_1,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,632,-1,-3,Sound_1,Incongruent,y,3,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,6,Right,831,-31,-28,None,Incongruent,y,6,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,799,40,43,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,5,Right,897,-52,-33,Sound_1,Incongruent,y,5,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,5,Right,866,57,55,None,Incongruent,y,5,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,2,Left,799,-44,-41,None,Congruent,y,2,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,7,Left,597,-5,-5,Sound_1,None,y,7,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,2,Left,999,-50,-51,None,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,5,Left,603,43,43,None,Incongruent,y,5,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,2,Right,665,0,1,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,4,Right,966,-47,-42,None,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,1,Left,632,1,1,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,5,Right,898,50,37,Sound_1,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,3,Right,535,1,2,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,7,Right,567,41,39,Sound_1,Congruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,832,-42,-38,None,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,5,Right,698,9,10,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,8,Left,666,-36,-40,Sound_1,None,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,3,Left,498,5,1,None,Congruent,y,3,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Right,7,Right,533,-40,-39,None,Congruent,y,7,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,8,Left,632,4,0,Sound_1,Incongruent,n,NA,1,experiment,rt,Female,Right,21,1,0
RT_5-1,Left,6,Left,665,-45,-42,None,None,n,NA,1,experiment,rt,Female,Right,21,1,0
